Nama.Produk,Harga,Gambar,Berat,Kipas,Backlight.Keyboard,Volume,Lebar,Ketinggian,Ketebalan,ukuran.layar,Resolusi,Kerapatan.Piksel,Jenis.Layar,Layar.Sentuh,Anti.Pantul,RAM,Kecepatan.RAM,Penyimpanan.Flash,Penyimpanan.Internal,Kecepatan.CPU,Thread.CPU,SSD.NVME,HDMI,USB.Daya,Adaptor.Magsafe,Suara.Stereo,"Konektor.Suara.3,5mm",Dolby.Atmos,Stylus,Pemindai.Sidikjari,Jumlah.Mikrofon,Pengenal.Wajah.3D
"Samsung ATIV Book 9 Spin 13.3"" Intel Core i7-6500U 2.5GHz / 8GB / 256GB",517,https://images.versus.io/objects/samsung-ativ-book-9-spin-13-3-intel-core-i7-6500u-2-5ghz-8gb-256gb.front.master.1576684641045.jpg,1.27,0,1,1041813,314.7,220.7,15,13.3,3200 x 1800px,276,"LED-backlit, LCD",1,0,8,1600,1,256,2 x 2.5GHz,4,0,1,1,0,1,1,0,0,0,1,0
"Acer Aspire 3 17.3"" Intel Core i5-10210U 1.6GHz / 8GB RAM / 1TB SSD",799,https://images.versus.io/objects/acer-aspire-3-17-3-intel-core-i5-10210u-1-6ghz-8gb-ram-1tb-ssd.front.master.1590612868996.jpg,2.8,0,0,2999.73,419.5,289.5,24.7,17.3,1920 x 1080px,127,"IPS, LCD, LED-backlit",0,0,8,2666,1,1000,4 x 1.6GHz,8,0,1,1,0,1,1,0,0,0,1,0
"MSI GV62 7RE 15.6"" Intel Core i7-7700HQ 2.8GHz / Nvidia GeForce GTX 1050 Ti Laptop / 8GB RAM / 128GB SSD + 1TB HDD",626,https://images.versus.io/objects/msi-gv62-7re-15-6-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-ti-laptop-8gb-ram-128gb-ssd-1tb-hdd.front.master.1614551107973.jpg,2.2,0,1,2887823,383,260,29,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,8,2400,1,128,4 x 2.8GHz,8,0,1,1,0,1,1,0,0,0,1,0
"Lenovo Yoga 900 Business Edition 13.3"" Intel Core i7-6560U 2.2GHz / 16GB / 512GB",888,https://images.versus.io/objects/lenovo-yoga-900-business-edition-13-3-intel-core-i7-6560u-2-2ghz-16gb-512gb.front.master.1576684641045.jpg,1.2,0,1,1093163,323.9,225,15,13.3,3200 x 1800px,276,"IPS, LCD, LED-backlit",1,0,16,1866,1,512,2 x 2.2GHz,4,0,0,1,0,1,1,0,0,0,2,0
"Toshiba Tecra X40-D-10Z 14"" Intel Core i5-7200U 2.5GHz / 4GB / 128GB SSD",199,https://images.versus.io/objects/toshiba-tecra-x40-d-10z-14-intel-core-i5-7200u-2-5ghz-4gb-128gb-ssd.front.master.1576684641045.jpg,1.25,0,1,1284313,332,228.9,16.9,14,1366 x 768px,112,"LED-backlit, LCD",1,1,4,2133,1,128,2 x 2.5GHz,4,0,1,1,0,1,1,0,0,1,2,0
Acer Aspire 7 15.6â€? Intel Core i7-7700HQ 2.8GHz / 8GB / 1TB,1399,https://images.versus.io/objects/acer-aspire-7-15-6-intel-core-i7-7700hq-2-8ghz-8gb-1tb.front.master.1576684641045.jpg,2.4,0,1,2397083,381.5,262.9,23.9,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,8,2400,0,1000,4 x 2.8GHz,8,0,1,1,0,1,1,0,0,1,2,0
"Acer Aspire 3 17.3"" Intel Core i3-10110U 2.1GHz / 8GB RAM / 1TB HDD",799,https://images.versus.io/objects/acer-aspire-3-17-3-intel-core-i3-10110u-2-1ghz-8gb-ram-1tb-hdd.front.master.1590614261169.jpg,2.8,0,0,2999.73,419.5,289.5,24.7,17.3,1600 x 900px,106,"LED-backlit, LCD",0,0,8,2666,0,1000,2 x 2.1GHz,4,0,1,1,0,1,1,0,0,0,1,0
"Microsoft Surface Laptop 3 15"" AMD Ryzen 7 3780U / 32GB RAM / 1TB SSD",671,https://images.versus.io/objects/microsoft-surface-laptop-3-15-amd-ryzen-7-3780u-32gb-ram-1tb-ssd.front.master.1576684641045.jpg,1.54,0,1,1216893,339.5,244,14.69,15,2496 x 1664px,201,"IPS, LCD",1,0,32,2400,1,1000,4 x 2.3GHz,8,0,0,1,0,1,1,0,0,0,2,1
"HP EliteBook x360 1020 G2 12.5"" Intel Core i7-7500U 2.7GHz / 8GB / 256GB SSD",330,https://images.versus.io/objects/hp-elitebook-x360-1020-g2-12-5-intel-core-i7-7500u-2-7ghz-8gb-256gb-ssd.front.master.1576684641045.jpg,1.13,0,1,796943,289.8,203.7,13.5,12.5,1920 x 1080px,176,"IPS, LCD, LED-backlit",1,0,8,1866,1,256,2 x 2.7GHz,4,0,1,1,0,1,1,0,0,1,2,0
"Dell Alienware 15 R2 15.6"" Intel Core i7-6700HQ 2.5GHz / 8GB / 256GB",2074,https://images.versus.io/objects/dell-alienware-15-r2-15-6-intel-core-i7-6700hq-2-5ghz-8gb-256gb.front.master.1576684641045.jpg,3.21,0,1,2492333,385.8,270.3,23.9,15.6,3840 x 2160px,282,"IPS, LCD",1,1,8,2133,1,256,4 x 2.6GHz,8,0,1,1,0,1,1,0,0,0,1,0
"Toshiba Tecra W50 15.6"" Intel Core i7-4800MQ 2.7GHz / 16GB / 500GB",1.28,https://images.versus.io/objects/toshiba-tecra-w50-15-6-intel-core-i7-4800mq-2-7ghz-16gb-500gb.front.master.1576684641045.jpg,2.72,0,1,2680643,381,254,27.7,15.6,3840 x 2160px,282,"LED-backlit, LCD",0,0,16,1600,1,500,4 x 2.7GHz,8,0,1,1,0,1,1,0,0,1,1,0
"MSI GS65 Stealth 8SG 15.6"" Intel Core i7-8750H 2.2GHz / 16GB RAM / 2TB SSD",2.34,https://images.versus.io/objects/msi-gs65-stealth-8sg-15-6-intel-core-i7-8750h-2-2ghz-16gb-ram-2tb-ssd.front.master.1588779907494.jpg,1.9,0,1,1585983,357.7,247.7,17.9,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,16,2666,1,2000,6 x 2.2GHz,12,0,1,1,0,1,1,0,0,0,1,0
Lenovo IdeaPad 330 14â€? AMD E2-9000 1.8GHz / 4GB RAM / 1TB HDD,249,https://images.versus.io/objects/lenovo-ideapad-330-14-amd-e2-9000-1-8ghz-4gb-ram-1tb-hdd.front.master.1576684641045.jpg,2.1,0,0,1919083,338.3,249.9,22.7,14,1366 x 768px,112,"LED-backlit, LCD",0,1,4,1866,0,1000,2 x 1.8GHz,2,0,1,1,0,1,1,0,0,0,2,0
"Apple MacBook Air (2018) 13.3"" Intel Core i5 1.8GHz / 8GB RAM / 512GB SSD",1.09,https://images.versus.io/objects/apple-macbook-air-2018-13-3-intel-core-i5-1-8ghz-8gb-ram-512gb-ssd.front.master.1576684641045.jpg,1.35,0,1,1254173,325,227,17,13.3,1440 x 900px,128,"LED-backlit, LCD",0,0,8,1600,1,512,2 x 1.8GHz,4,0,0,1,1,1,1,0,0,0,2,0
"Asus Chromebook C223NA 11.6"" Intel Celeron N3350 1.1GHz / 4GB RAM / 32GB SSD",190,https://images.versus.io/objects/asus-chromebook-c223na-11-6-intel-celeron-n3350-1-1ghz-4gb-ram-32gb-ssd.front.master.1677253675559.jpg,1,0,0,967543,286,199,17,11.6,1366 x 768px,135,LED-backlit,0,1,4,2400,1,32,2 x 1.1GHz,2,0,0,0,0,1,1,0,0,0,1,0
"Asus ROG Zephyrus M (GM501) 15.6"" Intel Core i7-8750H 2.2GHz / 16GB RAM / 512GB SSD + 1TB SSHD",1634,https://images.versus.io/objects/asus-rog-zephyrus-m-gm501-15-6-intel-core-i7-8750h-2-2ghz-16gb-ram-512gb-ssd-1tb-sshd.front.master.1576684641045.jpg,2.45,0,1,2002.13,384,262,19.9,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,0,16,2666,1,512,6 x 2.2GHz,12,0,1,1,0,1,1,0,0,0,1,0
"MSI GF72 7RE 17.3"" Intel Core i7-7700HQ 2.8GHz / Nvidia GeForce GTX 1050 Ti Laptop / 16GB RAM / 256GB SSD",1249,https://images.versus.io/objects/msi-gf72-7re-17-3-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-ti-laptop-16gb-ram-256gb-ssd.front.master.1614552209544.jpg,2.7,0,1,3848.13,419,287,32,17.3,1920 x 1080px,127,"IPS, LCD, LED-backlit",0,1,16,2400,1,256,4 x 2.8GHz,8,0,1,1,0,1,1,0,0,0,1,0
"MSI GV72 7RE 17.3"" Intel Core i7-7700HQ 2.8GHz / Nvidia GeForce GTX 1050 Ti Laptop / 8GB RAM / 128GB SSD + 1TB HDD",1.33,https://images.versus.io/objects/msi-gv72-7re-17-3-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-ti-laptop-8gb-ram-128gb-ssd-1tb-hdd.front.master.1614549314030.jpg,2.7,0,1,3848.13,419,287,32,17.3,1920 x 1080px,127,"IPS, LCD, LED-backlit",0,1,8,2400,1,128,4 x 2.8GHz,8,0,1,1,0,1,1,0,0,0,1,0
"Huawei MateBook X Pro 13.9"" Intel Core i5-8250U 1.6GHz / 8GB / 256GB SSD",599,https://images.versus.io/objects/huawei-matebook-x-pro-13-9-intel-core-i5-8250u-1-6ghz-8gb-256gb-ssd.front.master.1576684641045.jpg,1.33,0,1,963133,217,304,14.6,13.9,3000 x 2000px,259,"LED-backlit, LCD",1,1,8,2133,1,256,4 x 1.6GHz,8,0,0,1,0,1,1,0,0,0,1,0
"Apple MacBook Air Retina (2018) 13.3"" Intel Core i5 1.6GHz / 16GB RAM / 1.5TB SSD",1081,https://images.versus.io/objects/apple-macbook-air-retina-2018-13-3-intel-core-i5-1-6ghz-16gb-ram-1-5tb-ssd.front.master.1576684641045.jpg,1.25,0,1,1007623,304.1,212.4,15.6,13.3,2560 x 1600px,227,"IPS, LCD, LED-backlit",0,0,16,2133,1,1500,2 x 1.6GHz,12,0,0,1,0,1,1,0,0,1,3,0
"MSI GF62 7RD 15.6"" Intel Core i5-7300HQ 2.5GHz / Nvidia GeForce GTX 1050 Laptop / 8GB RAM / 1TB HDD",626,https://images.versus.io/objects/msi-gf62-7rd-15-6-intel-core-i5-7300hq-2-5ghz-nvidia-geforce-gtx-1050-laptop-8gb-ram-1tb-hdd.front.master.1614547449582.jpg,2.2,0,1,2887823,383,260,29,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,8,2400,0,1000,4 x 2.5GHz,4,0,1,1,0,1,1,0,0,0,1,0
"Asus ZenBook Flip 13 UX362FA 13.3"" Intel Core i5-8265U 1.6GHz / 8GB RAM / 512GB SSD",641,https://images.versus.io/objects/asus-zenbook-flip-13-ux362fa-13-3-intel-core-i5-8265u-1-6ghz-8gb-ram-512gb-ssd.front.master.1599676539570.jpg,1.3,0,1,1010283,305,196,16.9,13.3,1920 x 1080px,166,"IPS, LCD, LED-backlit",1,0,8,2400,1,512,4 x 1.6GHz,8,0,1,1,0,1,1,0,0,0,1,0
"Asus ZenBook Pro 15 UX580GD 15.6"" Intel Core i9-8950HK 2.9GHz / 16GB RAM / 512GB SSD",1.8,https://images.versus.io/objects/asus-zenbook-pro-15-ux580gd-15-6-intel-core-i9-8950hk-2-9ghz-16gb-ram-512gb-ssd.front.master.1576684641045.jpg,1.88,0,1,1662543,365,241,18.9,15.6,3840 x 2160px,282,"IPS, LCD, LED-backlit",1,0,16,2400,1,512,6 x 2.9GHz,12,0,1,1,0,1,1,0,0,1,2,0
"Lenovo ThinkPad T480 14"" Intel Core i5-8250U 1.6GHz / 8GB RAM / 500GB SSD",1.25,https://images.versus.io/objects/lenovo-thinkpad-t480-14-intel-core-i5-8250u-1-6ghz-8gb-ram-500gb-ssd.front.master.1576684641045.jpg,1.58,0,1,1561283,336.6,232.5,19.95,14,1366 x 768px,112,"LED-backlit, LCD",0,0,8,2400,1,500,4 x 1.6GHz,8,0,1,1,0,1,1,0,0,0,2,0
"Dell Alienware 17 R3 (2016) 17.3"" Intel Core i7-6820HK 2.7GHz / 16GB / 512GB",2499,https://images.versus.io/objects/dell-alienware-17-r3-2016-17-3-intel-core-i7-6820hk-2-7ghz-16gb-512gb.front.master.1576684641045.jpg,3.78,0,1,4303763,430,291.8,34.3,17.3,3840 x 2160px,254,"IPS, LCD, LED-backlit",0,1,16,2133,1,512,4 x 2.7GHz,8,0,1,1,0,1,1,0,0,0,1,0
"Toshiba Portege Z30T 13.3"" Intel Core i7-5600U 2.6GHz / 8GB / 256GB",226,https://images.versus.io/objects/toshiba-portege-z30t-13-3-intel-core-i7-5600u-2-6ghz-8gb-256gb.front.master.1576684641045.jpg,1.36,0,1,1277393,316,227.1,17.8,13.3,1920 x 1080px,165,"IPS, LCD, LED-backlit",1,1,8,1600,1,256,2 x 2.6GHz,4,0,1,1,0,1,1,0,0,1,2,0
"Toshiba Tecra W50 15.6"" Intel Core i7-4810MQ 2.8GHz / 32GB / 512GB",1.28,https://images.versus.io/objects/toshiba-tecra-w50-15-6-intel-core-i7-4810mq-2-8ghz-32gb-512gb.front.master.1576684641045.jpg,2.72,0,1,3445153,381,254,35.6,15.6,3840 x 2160px,282,"LED-backlit, LCD",0,0,32,1600,1,512,4 x 2.8GHz,8,0,1,1,0,1,1,0,0,1,1,0
"Dell XPS 15 9550 Touch 15.6"" Intel Core i7 6700HQ 2.6GHz / 16GB / 512GB",445,https://images.versus.io/objects/dell-xps-15-9550-touch-15-6-intel-core-i7-6700hq-2-6ghz-16gb-512gb.front.master.1576684641045.jpg,1.77,0,1,1412833,357.1,235.5,16.8,15.6,3840 x 2160px,282,"IPS, LCD, LED-backlit",1,0,16,2133,1,512,4 x 2.6GHz,8,0,1,1,0,1,1,0,0,0,2,0
Acer Aspire 7 15.6â€? Intel Core i5-7300HQ 2.5GHz / 8GB / 1TB HDD,599,https://images.versus.io/objects/acer-aspire-7-15-6-intel-core-i5-7300hq-2-5ghz-8gb-1tb-hdd.front.master.1576684641045.jpg,2.4,0,1,2406833,381.6,262.8,24,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,8,2400,0,1000,4 x 2.5GHz,4,0,1,1,0,1,1,0,0,1,2,0
"MSI GF62 7RE 15.6"" Intel Core i7-7700HQ 2.8GHz / Nvidia GeForce GTX 1050 Ti Laptop / 16GB RAM / 256GB SSD + 1TB HDD",999,https://images.versus.io/objects/msi-gf62-7re-15-6-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-ti-laptop-16gb-ram-256gb-ssd-1tb-hdd.front.master.1614544154392.jpg,2.2,0,1,2887823,383,260,29,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,16,2400,1,256,4 x 2.8GHz,8,0,1,1,0,1,1,0,0,0,1,0
"Asus ZenBook Flip S UX370UA 13.3"" Intel Core i7-8550U 1.8GHz / 16GB RAM / 512GB SSD",1.38,https://images.versus.io/objects/asus-zenbook-flip-s-ux370ua-13-3-intel-core-i7-8550u-1-8ghz-16gb-ram-512gb-ssd.front.master.1600707448987.jpg,1.1,0,1,743753,313,218,10.9,13.3,1920 x 1080px,166,"IPS, LCD, LED-backlit",1,0,16,2400,1,512,4 x 1.8GHz,8,0,0,1,0,1,1,0,1,1,1,0
"MSI GV62 7RD 15.6"" Intel Core i7-7700HQ 2.8GHz / Nvidia GeForce GTX 1050 Laptop / 8GB RAM / 1TB HDD",626,https://images.versus.io/objects/msi-gv62-7rd-15-6-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-laptop-8gb-ram-1tb-hdd.front.master.1614548509042.jpg,2.2,0,1,2887823,383,260,29,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,8,2400,0,1000,4 x 2.8GHz,8,0,1,1,0,1,1,0,0,0,1,0
"MSI GF62 7RE 15.6"" Intel Core i7-7700HQ 2.8GHz / Nvidia GeForce GTX 1050 Ti Laptop / 16GB RAM / 1TB HDD",999,https://images.versus.io/objects/msi-gf62-7re-15-6-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-ti-laptop-16gb-ram-1tb-hdd.front.master.1614545231939.jpg,2.2,0,1,2887823,383,260,29,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,16,2400,0,1000,4 x 2.8GHz,8,0,1,1,0,1,1,0,0,0,1,0
"Lenovo Yoga 920 13.9"" Intel Core i7-8550U 1.8GHz / 16GB / 1TB SSD",1378,https://images.versus.io/objects/lenovo-yoga-920-13-9-intel-core-i7-8550u-1-8ghz-16gb-1tb-ssd.front.master.1576684641045.jpg,1.37,0,1,1007063,323,223.5,13.95,13.9,3840 x 2160px,317,"IPS, LCD, LED-backlit",1,0,16,2400,1,1000,4 x 1.8GHz,8,0,0,1,0,1,1,0,1,1,2,0
"HP EliteBook 1040 G3 14"" Intel Core i5-6200U 2.3GHz / 8GB / 128GB SSD (Non-touch)",350,https://images.versus.io/objects/hp-elitebook-1040-g3-14-intel-core-i5-6200u-2-3ghz-8gb-128gb-ssd-non-touch.front.master.1576684641045.jpg,1.43,0,1,1240553,337.1,234.4,15.7,14,1920 x 1080px,157,"LED-backlit, LCD",0,1,8,2133,1,128,2 x 2.3GHz,4,0,1,1,0,1,1,0,0,1,2,0
"Microsoft Surface Laptop 2 13.5"" Intel Core-i7 8650U 1.9GHz / 16GB RAM / 1TB SSD",401,https://images.versus.io/objects/microsoft-surface-laptop-2-13-5-intel-core-i7-8650u-1-9ghz-16gb-ram-1tb-ssd.front.master.1576684641045.jpg,1.28,0,1,996073,308.1,223.27,14.48,13.5,2256 x 1504px,201,LCD,1,0,16,2400,1,1000,4 x 1.9GHz,8,0,0,0,0,1,1,0,0,0,2,1
Lenovo IdeaPad 330 15.6â€? AMD E2-9000 1.8GHz / 4GB RAM / 500GB HDD,1.03,https://images.versus.io/objects/lenovo-ideapad-330-15-6-amd-e2-9000-1-8ghz-4gb-ram-500gb-hdd.front.master.1576684641045.jpg,2.2,0,0,2250613,378,260,22.9,15.6,1366 x 768px,100,"LED-backlit, LCD",0,1,4,1866,0,500,2 x 1.8GHz,2,0,1,1,0,1,1,0,0,0,2,0
"Microsoft Surface Laptop 2 13.5"" Intel Core-i5 8250U 1.6GHz / 8GB RAM / 256GB SSD",600,https://images.versus.io/objects/microsoft-surface-laptop-2-13-5-intel-core-i5-8250u-1-6ghz-8gb-ram-256gb-ssd.front.master.1576684641045.jpg,1.25,0,1,996073,308.1,223.27,14.48,13.5,2256 x 1504px,201,"LED-backlit, LCD",1,0,8,2400,1,256,4 x 1.6GHz,8,0,0,1,0,1,1,0,0,0,2,1
"Infinix InBook X1 14"" Intel Core i5-1035G1 1GHz / 8GB RAM / 512GB SSD",650,https://images.versus.io/objects/infinix-inbook-x1-14-intel-core-i5-1035g1-1ghz-8gb-ram-512gb-ssd.front.master.1687349267314.jpg,1.48,0,1,1131793,323,219,16,14,1920 x 1080px,157,IPS,0,0,8,3200,1,512,4 x 1GHz,8,1,1,1,0,1,1,0,0,0,1,0
"Infinix InBook Y1 Plus 15.6"" Intel Core i3-1005G1 1.2GHz / 8GB RAM / 512GB SSD",419,https://images.versus.io/objects/infinix-inbook-y1-plus-15-6-intel-core-i3-1005g1-1-2ghz-8gb-ram-512gb-ssd.front.master.1687366207851.jpg,1.76,0,1,1514343,358,235,18,15.6,1920 x 1080px,141,IPS,0,1,8,3733,1,512,2 x 1.2GHz,4,1,1,1,0,1,1,0,0,0,1,0
"Lenovo ThinkPad P1 15.6"" FHD Intel Core i7-8750H 2.2GHz / 16GB RAM / 512GB SSD",370,https://images.versus.io/objects/lenovo-thinkpad-p1-15-6-fhd-intel-core-i7-8750h-2-2ghz-16gb-ram-512gb-ssd.front.master.1579990449492.jpg,1.7,0,1,1635653,361.8,245.7,18.4,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,16,2666,1,512,6 x 2.2GHz,12,0,1,1,0,1,1,0,0,1,2,0
Lenovo IdeaPad 330S 15.6â€? AMD Ryzen 3 2200U 2.5GHz / 8GB RAM / 1TB HDD,458,https://images.versus.io/objects/lenovo-ideapad-330s-15-6-amd-ryzen-3-2200u-2-5ghz-8gb-ram-1tb-hdd.front.master.1576684641045.jpg,1.87,0,1,1697223,358.4,244.1,19.4,15.6,1366 x 768px,100,"IPS, LCD, LED-backlit",0,1,8,2400,0,1000,2 x 2.5GHz,4,0,1,1,0,1,1,0,0,0,2,0
Lenovo IdeaPad 330 15.6â€? Intel Core i3-8130U 2.2GHz / 4GB RAM / 2TB HDD,2291,https://images.versus.io/objects/lenovo-ideapad-330-15-6-intel-core-i3-8130u-2-2ghz-4gb-ram-2tb-hdd.front.master.1576684641045.jpg,2.2,0,0,2250613,378,260,22.9,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,4,2400,0,2000,2 x 2.2GHz,4,0,1,1,0,1,1,0,0,0,2,0
"Huawei MateBook D 14"" Intel Core i7-8550U 1.8GHz / 8GB RAM / 512GB SSD",1.25,https://images.versus.io/objects/huawei-matebook-d-14-intel-core-i7-8550u-1-8ghz-8gb-ram-512gb-ssd.front.master.1576684641045.jpg,1.47,1,1,1127853,323,221,15.8,14,1920 x 1080px,157,"IPS, LCD, LED-backlit",1,0,8,2400,1,512,4 x 1.8GHz,8,0,1,1,0,1,1,0,0,1,2,0
"Infinix InBook X1 14"" Intel Core i3-1005G1 1.2GHz / 8GB RAM / 256GB SSD",249,https://images.versus.io/objects/infinix-inbook-x1-14-intel-core-i3-1005g1-1-2ghz-8gb-ram-256gb-ssd.front.master.1687349417923.jpg,1.48,0,1,1131793,323,219,16,14,1920 x 1080px,157,IPS,0,0,8,3200,1,256,2 x 1.2GHz,4,1,1,1,0,1,1,0,0,0,1,0
"Asus ROG GX800 18.4"" Intel Core i7 6820HK 2.7GHz / 64GB / 1.95TB",1541,https://images.versus.io/objects/asus-rog-gx800-18-4-intel-core-i7-6820hk-2-7ghz-64gb-1-95tb.front.master.1576684641045.jpg,5.7,0,1,6966183,458,338,45,18.4,3840 x 2160px,239,"IPS, LCD, LED-backlit",0,1,64,2800,1,1095,4 x 2.7GHz,20,0,1,1,0,1,1,0,0,0,1,0
"Lenovo Thinkpad Yoga 460 14"" Intel Core i7-6600U 2.6GHz / 8GB / 256GB",153,https://images.versus.io/objects/lenovo-thinkpad-yoga-460-14-intel-core-i7-6600u-2-6ghz-8gb-256gb.front.master.1576684641045.jpg,1.77,0,1,1498753,337.8,236,18.8,14,1920 x 1080px,157,"IPS, LCD, LED-backlit",1,1,8,1600,1,256,2 x 2.6GHz,4,0,1,1,0,1,1,0,1,1,2,0
"Acer Predator 17 X GX-791 17.3"" Intel Core i7-6820HQ 2.7GHz / 32GB / 512GB",1.84,https://images.versus.io/objects/acer-predator-17-x-gx-791-17-3-intel-core-i7-6820hq-2-7ghz-32gb-512gb.front.master.1576684641045.jpg,4.55,0,1,6158113,424.2,322.6,45,17.3,3840 x 2160px,254,"IPS, LCD, LED-backlit",0,1,32,2133,1,512,4 x 2.7GHz,16,0,1,1,0,1,1,0,0,0,2,0
"Asus ROG GX700 17.3"" Intel Core i7 6820HK 2.7GHz / 64GB / 1TB",1.7,https://images.versus.io/objects/asus-rog-gx700-17-3-intel-core-i7-6820hk-2-7ghz-64gb-1tb.front.master.1576684641045.jpg,3.58,0,1,4327123,426.7,307.3,33,17.3,3840 x 2160px,259,"IPS, LCD, LED-backlit",0,1,64,2133,1,1000,4 x 2.7GHz,8,0,1,1,0,1,1,0,0,0,1,0
"MSI WT72 6QJ 17.3"" Intel Core i7 6700HQ 2.6GHz / 16GB / 128GB",1.8,https://images.versus.io/objects/msi-wt72-6qj-17-3-intel-core-i7-6700hq-2-6ghz-16gb-128gb.front.master.1576684641045.jpg,3.81,0,1,6037883,428,293.9,48,17.3,1920 x 1080px,127,"IPS, LCD, LED-backlit",0,1,16,2133,1,128,4 x 2.6GHz,16,0,1,1,0,1,1,0,0,0,1,0
"Asus X301A 13.3"" Intel Core i3-2350M 2.3GHz / 4GB / 500GB",750,https://images.versus.io/objects/asus-x301a-13-3-intel-core-i3-2350m-2-3ghz-4gb-500gb.front.master.1576684641045.jpg,1.7,0,0,2244183,331,226,30,13.3,1366 x 768px,118,"LED-backlit, LCD",0,0,4,1600,0,500,2 x 2.3GHz,4,0,1,1,0,1,1,0,0,0,1,0
"Asus VivoBook S15 S532 15.6"" FHD Intel Core i7-10510U 1.8GHz / 16GB RAM / 1TB SSD",226,https://images.versus.io/objects/asus-vivobook-s15-s532-15-6-fhd-intel-core-i7-10510u-1-8ghz-16gb-ram-1tb-ssd.front.master.1591383913371.jpg,1.81,0,1,1480743,357.2,230.3,18,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,16,2666,1,1000,4 x 1.8GHz,8,0,1,0,0,1,1,0,0,0,1,0
"Huawei MateBook D 15 (2020) 15.6"" AMD Ryzen 5 3500U 2.1GHz / 8GB RAM / 256GB SSD + 1TB HDD",1919,https://images.versus.io/objects/huawei-matebook-d-15-2020-15-6-amd-ryzen-5-3500u-2-1ghz-8gb-ram-256gb-ssd-1tb-hdd.front.master.1583266448483.jpg,1.62,0,0,1390163,357.8,229.9,16.9,15.6,1920 x 1080px,141,"IPS, LCD, LED-backlit",0,1,8,2400,1,256,4 x 2.1GHz,8,0,1,1,0,1,1,0,0,1,2,0
"Acer Aspire 4752 14"" Intel Core i3-2350M 2.3GHz / 2GB / 500GB",410,https://images.versus.io/objects/acer-aspire-4752-14-intel-core-i3-2350m-2-3ghz-2gb-500gb.front.master.1576684641045.jpg,2.2,0,0,2865623,342,245,34.2,14,1366 x 768px,111,"LED-backlit, LCD",0,0,2,1066,0,500,2 x 2.3GHz,4,0,1,1,0,1,1,0,0,0,1,0
"Asus VivoBook S15 S532 15.6"" FHD Intel Core i5-10210U 1.6GHz / 8GB RAM / 512GB SSD",949,https://images.versus.io/objects/asus-vivobook-s15-s532-15-6-fhd-intel-core-i5-10210u-1-6ghz-8gb-ram-512gb-ssd.front.master.1591384968322.jpg,1.81,0,1,1480743,357.2,230.3,18,15.6,1920 x 1080px,141,"LED-backlit, LCD",0,1,8,2666,1,512,4 x 1.6GHz,8,0,1,1,0,1,1,0,0,0,1,0
Acer Aspire 4752 Intel Core i3-2350M 2.3GHz / 2GB / 500GB,295,https://images.versus.io/objects/acer-aspire-4752-intel-core-i3-2350m-2-3ghz-2gb-500gb.front.master.1576684641045.jpg,2.2,0,0,2865623,342,245,34.2,14,1366 x 768px,111,"LED-backlit, LCD",0,0,2,1066,0,500,2 x 2.3GHz,4,0,1,1,0,1,1,0,0,0,1,0
"Asus VivoBook S14 S433 14"" FHD Intel Core i5-10210U 1.6GHz / 8GB RAM / 512GB SSD",450,https://images.versus.io/objects/asus-vivobook-s14-s433-14-fhd-intel-core-i5-10210u-1-6ghz-8gb-ram-512gb-ssd.front.master.1591382756319.jpg,1.4,0,1,1102923,324.9,213.5,15.9,14,1920 x 1080px,157,"IPS, LCD, LED-backlit",0,1,8,2666,1,512,4 x 1.6GHz,8,0,1,1,0,1,1,0,0,0,1,0
"Acer Aspire One AOD270 10.1"" Intel Atom N2600 1.6GHz / 1GB / 320GB",900,https://images.versus.io/objects/acer-aspire-one-aod270-10-1-intel-atom-n2600-1-6ghz-1gb-320gb.front.master.1576684641045.jpg,1.3,0,0,1077393,256.29,183.9,22.86,10.1,1024 x 600px,117,"LED-backlit, LCD",0,0,1,800,0,320,2 x 1.6GHz,2,0,1,1,0,1,1,0,0,0,1,0
